timestamp,price,volume,price_change,price_ma_7,price_ma_30,price_std_7,volume_ma_7,target,price_lag_1,price_lag_3,price_lag_7
1743120000000,87227.27158032371,24620445368.489468,0.0030636316712566725,86089.57019288419,85304.5098112099,1598.1674179452068,20892253270.5144,0,86960.8555491039,87327.72969669085,84270.84358966233
1743206400000,84359.46915506005,31674486232.097313,-0.03287736017998477,86139.5610839182,85319.82161753695,1526.1080939117248,22832750592.82558,0,87227.27158032371,87520.58391530563,84009.532917822
1743292800000,82679.17255385047,16837439419.924389,-0.01991829273037571,85980.39879990749,85252.15587671596,1837.8472390940603,24127936983.960075,0,84359.46915506005,86960.8555491039,83793.30854192551
1743379200000,82356.38111183756,13428975108.070734,-0.0039041445631627925,85490.2090803103,85182.63853965345,2297.84203181183,24243849495.024506,1,82679.17255385047,87227.27158032371,85787.70914901773
1743465600000,82514.09365397849,30326148749.91535,0.001915000878034645,84802.54678849426,85066.26645155904,2375.2576365906784,24680315054.27191,1,82356.38111183756,84359.46915506005,87327.72969669085
1743552000000,85237.5876052852,29172899851.734768,0.03300640933811416,84476.40445849134,84765.46827622243,2077.9816326869213,24511896041.27608,0,82514.09365397849,82679.17255385047,87520.58391530563
1743638400000,82526.4221526433,46332905657.77597,-0.03180715842401194,83842.91397328269,84645.52520840312,1858.7096062515502,27484757198.286854,1,85237.5876052852,82356.38111183756,86960.8555491039
1743724800000,83163.98757387721,36594464539.14662,0.0077255914482110555,83262.44482950462,84507.29795050627,1108.8479049261834,29195331365.523586,1,82526.4221526433,82514.09365397849,87227.27158032371
1743811200000,83852.00765399594,35647289400.47406,0.008273053038823308,83189.9503293526,84282.22883946492,1039.5989485414505,29762874675.291695,0,83163.98757387721,85237.5876052852,84359.46915506005
1743897600000,83595.88550177493,14910400035.531416,-0.00305445462054843,83320.90932191323,84068.71166032174,1022.1247043117294,29487583334.664127,0,83852.00765399594,82526.4221526433,82679.17255385047
1743984000000,78211.48358199988,36140377231.68329,-0.06440989155693222,82728.78110336499,83783.31658053662,2198.106738393891,32732069352.323063,1,83595.88550177493,83163.98757387721,82356.38111183756
1744070400000,79179.29226757778,82909748172.59216,0.012374253002926494,82252.38090530774,83551.19354416776,2580.5076908019164,40244012126.99117,0,78211.48358199988,83852.00765399594,82514.09365397849
1744156800000,76329.090356324,47812787635.22632,-0.03599680964085705,80979.73844117043,83403.79192494492,3021.884060459052,42906853238.91854,1,79179.29226757778,83595.88550177493,85237.5876052852
1744243200000,82622.17029546302,87408220482.11568,0.08244667805893258,80993.41674728754,83531.73291548228,3030.256916208888,48774755356.68136,0,76329.090356324,78211.48358199988,82526.4221526433
1744329600000,79596.35732250768,41213520154.25157,-0.03662228869242723,80483.75528280619,83424.97455859235,2901.6333197549848,49434620444.553505,1,82622.17029546302,79179.29226757778,83163.98757387721
1744416000000,83439.28818043756,39813566443.76779,0.04828023526703795,80424.79535801212,83410.14263833061,2824.965259305795,50029802879.309746,1,79596.35732250768,76329.090356324,83852.00765399594
1744502400000,85305.09728392666,22428929482.069122,0.02236127781260877,80668.96846974807,83550.34919698276,3194.4421246507627,51103878514.52942,0,83439.28818043756,82622.17029546302,83595.88550177493
1744588800000,83600.82010054543,28731125717.934357,-0.01997860898873105,81438.87368668316,83537.98622831274,3152.618135151345,50045414012.565285,1,85305.09728392666,79596.35732250768,78211.48358199988
1744675200000,84523.4524914945,33155578229.343513,0.011036164356275968,82202.32514724271,83542.37828214682,3161.3003105690127,42937675449.24404,0,83600.82010054543,83439.28818043756,79179.29226757778
1744761600000,83656.49248858042,25084671427.622566,-0.010257034909942009,83249.09688042218,83577.24078165155,1821.744413069175,39690801705.30065,1,84523.4524914945,85305.09728392666,76329.090356324
1744848000000,84105.77942167096,26948109141.803364,0.005370616430659725,83461.04104130903,83578.25457580907,1822.952823557892,31053642942.398895,1,83656.49248858042,83600.82010054543,82622.17029546302
